indicator_id,progress,summary,developments,row_ids
tech.ai--use-of-ai-in-government-administration,Advanced,"An [AI-driven fraud-detection platform](2026-03-12-togo-lancement-digital-market-intelligence-mobilisation-ressources-publiques) went into service on 12 March 2026, run from a joint tax and customs command centre.","The platform uses artificial intelligence and data analysis to detect suspicious transactions and abnormal behaviour and to analyse data in real time under the mandatory secure fiscal-marking reform, staffed jointly by [tax, customs and commerce ministry services](2026-03-12-togo-lancement-digital-market-intelligence-mobilisation-ressources-publiques). A completed commissioning, not an announcement.

The government's own laboratory was scaled by a [US$2 million partnership](2025-12-03-togo-data-lab-expansion-google-org-cega) announced in December 2025 — compute clusters at two universities and a programme training 27 data specialists across all ministries, against a two-year expectation of 70 government data scientists.

At the [first data-infrastructure conference](2026-02-20-togo-inaugural-data-infrastructure-for-development-conference) on 19 February 2026 its director named geospatial data and artificial intelligence essential to delivering public services; no completed integration is reported.",TGO-tech.ai-digital-market-intelligence-platform|TGO-tech.ai-togo-ai-lab
tech.ai--use-of-ai-in-sectoral-management-information-systems,No change,"The one documented case is the [pandemic-era targeting model](2023-09-01-togo-novissi-harnessing-artificial-intelligence-social-protection), and it carries its own limit as a stopgap.","The discussion paper of September 2023, co-authored by the responsible minister, documents a supervised machine-learning model trained on survey data and anonymised call detail records, combined with satellite imagery, to [estimate consumption and prioritise beneficiaries](2023-09-01-togo-novissi-harnessing-artificial-intelligence-social-protection).

It is decisive against the wider reading: the model was a stopgap for the absence of a dynamic social registry, so it is not evidence that the registry or any permanent sectoral system embeds artificial intelligence.

What has moved since is capacity rather than deployment — [satellite-based crop-yield forecasting](2026-06-16-fid-togo-ai-lab-politiques-publiques) in the government laboratory, and a conference that named no sectoral system and reported no completed integration.",TGO-dpi.pay-current-status-of-the-pandemic|TGO-tech.ai-togo-ai-lab
tech.ai--control-of-ai-abuse,Advanced,"Control runs through the data-protection authority, which opened its [first compliance procedure](2026-03-27-togo-ipdcp-declaration-en-ligne-videosurveillance) in March 2026. There is no AI-specific instrument.","The [2019 statute](2019-10-29-togo-loi-2019-014-protection-donnees-caractere-personnel) bars decisions with legal effect taken solely on automated profiling, and the [organisation decree](2020-12-24-togo-decret-2020-111-organisation-fonctionnement-ipdcp) gives the authority control and inspection powers and competence to issue reference frameworks including prior risk assessment. There is no artificial-intelligence-specific Togolese statute; this technology-neutral framework is what stands.

On [27 March 2026](2026-03-27-togo-ipdcp-declaration-en-ligne-videosurveillance) it put declaration of video-surveillance systems online with an electronic receipt and a regulatory pictogram.

At the [internet governance forum on 19 June 2026](2026-06-20-togo-ipdcp-gouvernance-donnees-togo-igf-2026) it set out compliance duties on data controllers and announced forthcoming sectoral practical guides — the most recent evidence that the route runs through this authority.",TGO-gov.protect-decree-fixing-the-data-protection|TGO-gov.protect-online-declaration-of-video-surveillance
tech.innovate--technology-hubs,Advanced,A [World Bank-funded hub](2026-05-08-togo-inauguration-djanta-tech-hub) opened at Lome on 7 May 2026; six prefecture centres are at tender stage.,"The hub runs a pre-incubation and a market-stage programme, with a partnership with a pan-African incubator to support [about 72 Togolese start-ups between June 2026 and July 2027](2026-05-08-togo-inauguration-djanta-tech-hub) and a fund of roughly EUR 15,000 average grants for about thirty entrepreneurs. It is named the first component of a planned national network of more than a hundred spaces, none of them dated.

Six centres for the prefectures of Tone, Kozah, Tchaoudjo, Ogou, Kloto and Zio were [announced in April 2026](2026-04-23-togo-six-centres-innovation-technologique-pods-prefectures) with an architecture tender closing 30 April — a procurement step for construction, not an opening.

Before both, the country had one such centre, at the University of Lome.",TGO-tech.innovate-djanta-tech-hub|TGO-tech.innovate-regional-technology-innovation-centres
capacity.literacy--digital-literacy-civil-service,Advanced,"[Eighty digitalisation officers](2026-06-18-togo-graduates-80-public-sector-digital-officers) from 27 ministries were certified on 12 June 2026, selected from 1,442 candidates.","The cohort completed three intensive sessions between September 2025 and June 2026 covering project management, product management, leadership and artificial-intelligence tools, run by the state digital agency for the digital ministry with an [African training provider](2026-06-18-togo-graduates-80-public-sector-digital-officers).

A session of the same programme ran [1 to 3 April 2026](2026-04-02-togo-des-cadres-formes-piloter-revolution-numerique) on digital project and product management, agile methods in the public sector and performance monitoring, funded by the European Union and German cooperation and taught by experts from Rwanda, aimed at a critical mass of in-house project-management skill.

Separately the finance ministry trained [33 agents](2026-04-29-togofirst-ministere-finances-numerisation-archives-ged-alfresco) on digitisation, indexing, records management and its document management system to April 2026, a second phase after November 2025.",TGO-capacity.literacy-national-digital-skills-or-digital
capacity.training--dt-related-training-in-secondary-education,Advanced,"[101 fabmanagers](2026-08-28-togo-fablabs-educatifs-crit-101-fabmanagers) began training in August 2026 to run school laboratories teaching robotics, artificial intelligence and 3D printing.","Information and communication technologies became fundamental disciplines at college level in the [2018 curriculum revision](2018-04-10-togo-programme-allege-actualise-college-tic-disciplines-fondamentales), with technology a sub-discipline of physical sciences. The curriculum text, timetables and evidence of uniform application are not held, and no instrument makes computing a standalone examination subject.

Under the national digital strategy, [181 classrooms have been connected](2026-05-04-togo-equipe-ses-ecoles-connecte-salles-de-classe-ent) through the digital working environment, reaching 8,500 pupils, with over 1,000 computers, printers and video projectors installed in scientific secondary schools.

On [24 August 2026](2026-08-28-togo-fablabs-educatifs-crit-101-fabmanagers) 101 fabmanagers recruited through the teacher competition began a month-long training in programming, robotics, artificial intelligence, the internet of things and 3D printing. Staffing has moved ahead of the estate.",TGO-capacity.training-ict-as-a-college-discipline|TGO-capacity.training-environnement-numerique-de-travail|TGO-capacity.literacy-fablabs-in-schools
capacity.training--dt-related-university-facilities-and-qualifications,Advanced,"The University of Lome carries [computing and artificial-intelligence degrees to doctorate](2026-09-04-universite-de-lome-portail-inscription-offre-de-formation), and gained two new training routes in 2026.","The programme catalogue carries, at the engineering school, professional licences in software engineering and in systems and networks, fundamental licences in computing and systems and in artificial intelligence and big data, professional masters in the last two, and a doctorate in computing. It gives [no enrolment or graduate figures](2026-09-04-universite-de-lome-portail-inscription-offre-de-formation) and names no cybersecurity degree.

The university joined a peer-learning coding network on [25 and 26 April 2026](2026-04-28-togofirst-universite-de-lome-campus-42-digital-training-network), teaching programming and artificial intelligence with no instructors or lectures and open to people without conventional academic backgrounds.

A first artificial-intelligence summer school for [100 places](2026-07-24-togofirst-togo-ai-summer-school-2026-taiss) ran 24 to 29 August 2026. Feasibility studies for virtual laboratories at three universities were [tendered in August 2025](2025-08-13-isdb-paresi-2-ami-etudes-faisabilite-numerique-laboratoires).",TGO-capacity.training-university-of-lome-computing-programmes|TGO-capacity.training-campus-42-at-the-university-of-lome|TGO-capacity.training-togo-ai-summer-school
include.access--citizen-feedback-portals,Advanced,There is no single national complaints portal; the [telecoms regulator's channels](2021-04-06-arcep-togo-deposer-une-plainte) are the sector's mechanism and a new sanitation line opened in 2026.,"The regulator takes complaints by [free call centre, physical mail, e-mail, messaging apps, a web form, chat and callback](2021-04-06-arcep-togo-deposer-une-plainte), with the form naming the telecom and postal operators complainable against. It is the mechanism itself, not a description of one.

From [26 May 2026](2026-05-19-arcep-togo-enquete-satisfaction-client-telecoms) it ran a nationwide mobile-user satisfaction survey covering call quality, coverage, internet connection, service availability and the handling of complaints, with results to feed operator performance assessment.

On [19 January 2026](2026-01-19-togo-anasap-ligne-whatsapp-denoncer-insalubrite) the sanitation agency opened a dedicated messaging line for Greater Lome taking photographs, video and geolocation alongside its existing green line. Both are sector-specific and neither is national in scope.",TGO-include.access-regulator-s-consumer-complaint-channels|TGO-include.access-sanitation-reporting-line
include.access--citizen-participation-in-policy,No change,One ministry publishes a [suggestions procedure](2026-09-04-togo-service-public-suggestions-ministere-securite); no general right to comment on draft laws or decrees was located.,"The procedure on the national service portal lets any person aged 18 or over, resident in Togo or in the diaspora, submit suggestions to improve security services, administrative procedures and civil protection free of charge, with [a stated examination and decision step](2026-09-04-togo-service-public-suggestions-ministere-securite). It is the mechanism itself; the page carries no publication date.

Scope is one ministry. This run found no general national procedure giving citizens a right to comment on every draft law or decree, the constitutional consultation route running through the economic and social council instead.

The standing multistakeholder route for digital policy specifically is the [internet governance forum](2026-09-04-togo-igf-forum-national-gouvernance-internet-12e-edition), annual since 2010.",TGO-include.access-citizen-suggestions-on-the-service-portal
include.access--inclusion-of-persons-with-disabilities,No change,The treaty body's [2023 review](2023-04-11-crpd-concluding-observations-initial-report-togo) found incomplete enforcement of accessibility standards; no digital accessibility requirement is held.,"The concluding observations, adopted 24 March 2023 and issued 11 April, are the dated assessment of the standing position after Togo's initial report under a convention ratified in 2011. They name the instruments in force and the gaps found, including [the medical model in the 2004 statute and its unfinished revision](2023-04-11-crpd-concluding-observations-initial-report-togo), incomplete enforcement of accessibility standards, and weak integration of disability into social protection.

The statute itself is not held in its operative text: the copy reachable was an undated draft, so the treaty body's own observations stand as the baseline in its place.

Nothing in the base sets an accessibility requirement for Togolese digital public services, and no digital service in this ledger states one.",TGO-include.access-accessibility-of-digital-public-services
include.access--inclusion-of-refugees-and-idps,Advanced,"[10,972 refugee identity cards](2025-08-09-cnar-togo-mission-delivrance-cartes-identite-refugie-savanes) were distributed in the Savanes in 2025, and a grant now funds 5,000 more registrations.","The national refugee body states that after four registration operations between 2023 and 2025, [41,773 Burkinabe obtained refugee status](2025-08-09-cnar-togo-mission-delivrance-cartes-identite-refugie-savanes), and that a decentralised operation from 22 May to 16 July 2025 produced and distributed 10,972 identity cards across the Savanes, with records updated in its own database and the cards opening access to basic services.

A [training workshop](2025-12-11-cnar-togo-atelier-collecte-donnees-socio-economiques-personnes-deplacees-progres-v4) addressed the finding that socio-economic sections of that database were poorly populated, so reliable data could not be extracted despite the system's completeness.

A [US$1 million grant approved 4 August 2026](2026-08-04-bad-togo-don-urgence-humanitaire-savanes-enregistrement-documentation) funds registration and documentation of 5,000 new arrivals in a region [hosting more than 55,000 refugees and close to 16,000 displaced people](2026-08-04-bad-togo-don-urgence-humanitaire-savanes-enregistrement-documentation). None of this evidences enrolment on the national identity register.",TGO-include.access-refugee-registration-and-documentation
data.statistics--national-strategy-for-development-of-statistics,Advanced,The [2020-2024 strategy](2020-08-01-togo-snds-ii-2020-2024) has expired with no successor adopted; the council set orientations for 2026-2031 in June 2026.,"The second national strategy for the development of statistics was adopted by the statistics council on [27 August 2020](2020-08-01-togo-snds-ii-2020-2024) for 2020 to 2024. Its capture is truncated at the fetch cap, and nothing in the base shows it replaced.

At its thirteenth ordinary session on [30 June 2026](2026-07-04-inseed-cns-13e-session-orientations) the council adopted strategic orientations for the national statistical system in support of the 2026-2031 government roadmap, and approved the 2023 and 2024 statistical activity reports.

A workshop of [7 to 9 July 2026](2026-07-09-inseed-visa-statistique-outils) validated the operational tools for a statistical visa — a prior-authorisation mechanism for national statistical operations — to be adopted at the council's next session. Orientations are not a strategy.",TGO-data.statistics-national-statistics-strategy
data.statistics--censuses-and-surveys,Advanced,"Two major surveys opened within six weeks in early 2026, including the [first demographic and health round since 2013-14](2026-03-20-inseed-lancement-edst-iv).","The standing count is the fifth population and housing census of November 2022, whose definitive results were published in September 2023 at a [resident population of 8,095,498](2023-09-25-inseed-resultats-definitifs-rgph5), broken down by region, prefecture, sex and urban or rural.

Field preparation for the third harmonised household living-conditions survey opened on [9 February 2026](2026-02-09-togofirst-ehcvm-3e-edition) with cartographer and enumerator training to regional and World Bank standards.

The fourth demographic and health survey launched on [13 March 2026](2026-03-20-inseed-lancement-edst-iv) over 385 clusters and about 10,000 households across five regions and Greater Lome, with final results expected in 2027 — closing a gap of more than a decade in that series.",TGO-data.statistics-census-and-survey-programme
data.statistics--statistics-from-administrative-data,No change,"The [national statistical yearbook](2026-08-01-inseed-annuaire-statistique-national-2024) is the standing product, compiled from sectoral administrative systems and ministry returns.","The 2024 yearbook was reissued in a revised edition in [August 2026](2026-08-01-inseed-annuaire-statistique-national-2024) after a first edition of December 2025, with a corrigendum stated in the document. Its capture is truncated at the fetch cap and the document is tabular.

The institute's mandate for it rests on the [2011 statistics statute](2021-04-09-inseed-a-propos-loi-statistique-2011-014), whose fifteen missions include coordinating the national statistical system and examining visa applications for public statistical surveys.

What is changing around it is the dissemination layer rather than the compilation: a [second-generation open data portal](2026-04-30-inseed-atelier-sdmx-plateforme-odp2-0) with statistical data and metadata exchange modelling, for the institute and the sector ministries.",TGO-data.statistics-national-open-data-portal-or|TGO-gov.legislate-loi-n-2011-014-on-national-statistics
data.open--use-of-open-data,Advanced,"A [national digital observatory](2025-11-18-togofirst-observatoire-national-du-numerique) went live in November 2025 centralising sector data for citizens, researchers and business.","The observatory went live on [13 November 2025](2025-11-18-togofirst-observatoire-national-du-numerique), built by the digital transformation ministry with German technical support, as a public platform centralising digital-sector data with an annual report planned.

The general portals launched [19 December 2024](2024-12-18-togo-lancement-plateformes-open-data-geoportail) — an open data portal and a geoportal for infrastructure data — and are being rebuilt to a [second generation](2026-04-30-inseed-atelier-sdmx-plateforme-odp2-0) with standard metadata modelling.

Use is where the base is thinnest: no download, reuse, dataset-count or user figure is published for any of the three, and no adopted licence tells a reuser what they may do with what they take.",TGO-data.open-open-government-data-portal-or
data.satellite--agricultural-use-of-satellite-data,Advanced,Satellite data moved from forecasting to payment: [index insurance claims were paid](2026-04-13-togo-assurance-agricole-indemnisation-zaap) to producers in April 2026 on satellite analysis.,"Under the food-system resilience programme the meteorological agency was equipped with a [satellite image reception antenna](2025-10-23-togo-anamet-antenne-reception-images-satellitaires) and new agrometeorological stations, with agro-hydro-climatic forecasts pushed to producers by SMS and voice call.

On [7 and 8 April 2026](2026-04-13-togo-assurance-agricole-indemnisation-zaap) index-insurance claims were paid to producers in three agricultural zones after the 2025 season, the index resting on satellite analysis and climate data — a completed, dated use rather than an announced intention.

The government's data laboratory uses imagery to [track agricultural plots and forecast maize and sorghum production](2026-06-16-fid-togo-ai-lab-politiques-publiques), crossed with field and administrative data. No Togolese satellite exists and no national earth-observation programme document is held.",TGO-data.satellite-national-satellite-or-earth-observation
geopol.usa--usa-hyperscaler-mous-engagements-and-commitments,Regressed,"The United States [terminated its threshold programme](2025-12-18-mcc-togo-threshold-program-terminated) on 18 December 2025, with US$11.1 million of US$20.5 million committed.","The grant agreement signed [14 February 2019](2019-02-14-mcc-togo-threshold-program-grant-agreement) and in force from 27 November 2020 was the most formal United States instrument with Togo bearing on this sector, its project covering regulatory independence for the telecoms regulator, sector competition, the universal service fund and expansion of access.

The board voted to terminate in August 2025 and the programme ended on [18 December 2025](2025-12-18-mcc-togo-threshold-program-terminated), with US$11,085,643 of the project's US$20,500,000 committed and US$7,456,920 spent at 30 June 2025.

The only other United States digital engagement found in the period is small: an embassy grant training [50 young entrepreneurs](2025-11-18-usembassy-lome-gaat-digital-young-entrepreneur-lab-aeif) to use artificial intelligence on smartphones across five regions.",TGO-finance.new-united-states-threshold-programme
geopol.china--chinese-mous-engagements-and-commitments,No change,"The standing instrument is a [2024 protocol with Huawei](2024-09-09-togo-huawei-protocole-partenariat-strategique) whose text, amount and timetable are unpublished.","The government portal records a strategic partnership protocol concluded in the margins of the China-Africa forum in Beijing, signed for Togo by the trade minister, [to strengthen cooperation in information and communication technology](2024-09-09-togo-huawei-protocole-partenariat-strategique). The protocol text is not published and no amount, scope or timetable is stated.

The only in-period Chinese engagement located is a capacity visit: Togolese officials toured the [G60 science and technology corridor on 31 July 2026](2026-08-01-togo-matglac-seminaire-chine-corridor-g60) during a commerce-ministry seminar in Shanghai, seeing drones and robotics, with partnerships, internships and training named as prospects.

Nothing was signed, and no Chinese financing of a Togolese digital project appears in the base.",TGO-geopol.china-chinese-digital-or-technology-cooperation
geopol.eu--eu-mous-engagements-and-commitments,Advanced,The largest European digital commitment found is [about EUR 24 million](2026-05-18-bgk-tgo-2026-cyber-defense-africa-financing) signed in May 2026 under a European guarantee.,"Poland's development bank signed long-term financing of about EUR 24 million on [18 May 2026](2026-05-18-bgk-efsd-cyber-defense-africa-togo) as the first phase of an investment of more than EUR 80 million over twelve years in the cybersecurity joint venture, secured by a European guarantee; the European Union ambassador is quoted calling it the first European-supported digital investment in Togo under the connectivity strategy.

The standing framework is the [joint programming document for 2021 to 2027](2021-01-01-ue-document-conjoint-programmation-togo-2021-2027), associating the Union with Germany and France and naming the digital economy within a broader inclusion priority, with no digital-specific amount or date stated.

European money also funds training — the [digital ambassadors sessions](2026-04-02-togo-des-cadres-formes-piloter-revolution-numerique) and the summer school.",TGO-infra.cybersec-terms-of-the-joint-venture|TGO-finance.mou-european-joint-programming-document
geopol.gulf--gulf-mous-engagements-and-commitments,No change,No Gulf-state digital instrument was located; the only digital component found is a [multilateral procurement notice](2025-08-13-isdb-paresi-2-ami-etudes-faisabilite-numerique-laboratoires).,"The expression of interest issued on [13 August 2025](2025-08-13-isdb-paresi-2-ami-etudes-faisabilite-numerique-laboratoires) under an Islamic Development Bank loan covers digital feasibility studies for integrating virtual laboratories into three new university laboratories at Lome, Kara and the teacher-training school at Atakpame.

A multilateral bank headquartered in the Gulf is not a Gulf-state instrument, and the notice is a procurement step rather than a bilateral engagement.

No Emirati, Saudi, Qatari or Kuwaiti digital memorandum, financing or partnership with Togo appears anywhere in the base.",TGO-geopol.gulf-gulf-state-digital-or-technology
geopol.india--india-mous-engagements-and-commitments,No change,"The one India-Togo digital engagement found is a [ministerial panel appearance](2026-02-19-pib-india-ai-impact-summit-2026-togo) in February 2026, with nothing signed.","India's own press release records Togo's digital transformation minister on a high-level panel at the summit, setting out Togo's artificial-intelligence priorities, its [use of artificial intelligence over satellite imagery and telecom metadata for aid targeting](2026-02-19-pib-india-ai-impact-summit-2026-togo), and an in-house data science team established in the ministry.

It is a ministerial engagement, not a signed instrument: no memorandum, financing or programme between the two states appears in the base.

The substance the minister described is documented elsewhere in this ledger — the targeting model and the government data laboratory — and rests on Togolese and multilateral rather than Indian arrangements.",TGO-geopol.india-indian-digital-or-technology-cooperation
