indicator_id,progress,summary,developments,row_ids
digital.rural--digitalisation-of-rural-health-clinics,Advanced,A [community health information system](2025-09-26-eswatini-launches-cbhis) launched in September 2025 moved rural health motivators off paper to offline-capable digital capture.,"The health ministry launched the system with United Nations and World Bank partners, alongside a community-based health strategy ([launch](2025-09-26-eswatini-launches-cbhis)).

A year earlier the ministry's own annual report recorded facility data collection running electronically and on paper together ([annual report](2025-02-01-eswatini-annual-report-health-2025)).

The health agency's 2025 results report records optimisation of the district health information platform and enhanced interoperability across major programmes, while flagging still-fragmented legacy systems ([results report](2026-05-01-eswatini-annual-results-report-2025-who)).

Community health services are digitised on the base's own record. No count of clinics running electronically, and no figure for those still on paper, is held.",SWZ-digital.rural-community-health-information-system|SWZ-dpi.mis-health-information-system-optimisation|SWZ-dpi.mis-communityhealth
digital.rural--digitalisation-of-rural-primary-schools,Advanced,"[402 of 965](2025-11-01-giga-schools-connectivity-initiative) mapped schools are connected, and the education ministry states most primary schools are still not.","965 schools are mapped on the international schools-connectivity platform with 402 connected, and the education ministry states most primary schools remain unconnected ([briefing](2025-11-01-giga-schools-connectivity-initiative)).

The communications regulator handed 68 devices to the education ministry in December 2025 to support a learning-passport platform and pilot digital-learning demonstration sites in four schools, aimed particularly at rural areas ([donation](2025-12-11-esccom-donates-ict-equipment-schools)).

The education management information system is national in scale and keyed to a personal identification number, and most rural primary schools still collect on paper.

Connectivity is the binding layer, and it stands at 402 schools.",SWZ-digital.rural-school-connectivity-programme|SWZ-capacity.training-school-ict-equipment|SWZ-dpi.mis-school-education-management-information-system
digital.rural--digitalisation-of-rural-police-stations,"No change, nothing on the base describes a system at station level","The [electronic case management system](2026-03-09-judiciary-successfully-hosts-iecms-change-management-session) is to be used by the police, and nothing records a system operating at a rural station.","A development agency donated equipment worth about US$10,000 to the justice ministry in August 2025 for the rollout, stating it would be used by the police alongside correctional services and other justice bodies ([donation](2025-08-16-undp-donates-equipment-digital-justice-system)).

Judicial officers and court administrators from courts across the country were taken through a three-day change management session in March 2026 ahead of the transition to digital case management ([session](2026-03-09-judiciary-successfully-hosts-iecms-change-management-session)).

The police appear on this base as a named user of a justice-sector system and nowhere as an operator of their own. The national violence strategy names the police service as the actor at station level ([strategy](2023-01-01-eswatini-national-strategy-to-end-violence-2023-2027)).

No station count, docket system or connectivity figure for police stations is held, rural or otherwise.",SWZ-dpi.mis-integrated-electronic-case-management|SWZ-dpi.mis-justice-system-equipment-support
tech.ai--development-of-national-regional-ai-systems,Stalled,The ICT ministry announced a [national AI strategy](2024-11-25-un-eswatini-ai-indaba) for 2024/25 at the first AI indaba; two years on it is still not held.,"The ministry and the academy of sciences held the country's first artificial-intelligence indaba in November 2024, at which the ministry announced it would develop a national artificial-intelligence strategy and a fourth industrial revolution strategy in that financial year ([indaba](2024-11-25-un-eswatini-ai-indaba)).

A reviewed science, technology and innovation policy and a combined fourth and fifth industrial revolution strategy went to stakeholder validation in February 2026 ([validation](2026-02-24-eswatini-mict-sti-policy-4ir-5ir-validation)). Neither document is held.

At continental level the African Union signed a memorandum with a hyperscaler under its own artificial-intelligence strategy, with no Eswatini-specific commitment under it ([memorandum](2026-02-17-au-google-sovereign-ai-partnership)).

The national artificial-intelligence strategy was probed and not found. What the country has built instead is training: a university academy has put more than 400 professionals through a generative-artificial-intelligence course.",SWZ-tech.ai-strategy|SWZ-tech.ai-ai-indaba|SWZ-tech.ai-continental-sovereign-ai-partnership|SWZ-gov.policy-science-technology-and-innovation-policy
tech.innovate--technology-hubs,Advanced,"The [science park incubator](2026-02-05-rstp-business-incubator) opened an international pitch route in May 2026, and a regional youth hub awarded E42,000 in seed capital in August.","The science park's business incubator offers co-working space, business development, intellectual property and fundraising support to early-stage companies ([incubator](2026-02-05-rstp-business-incubator)), and in May 2026 launched a national leg of an international startup pitch competition with a venture firm ([competition](2026-05-07-rstp-startup-world-cup)).

Fifty young entrepreneurs took a four-week incubation programme at a regional hub run by the youth council with the small enterprise development company, and five won a combined E42,000 in seed capital ([programme](2026-08-25-nhlangano-ihub-seed-capital)).

Two community innovation hubs are operating with a third planned for a third region, and a training curriculum in artificial intelligence, robotics and cybersecurity is announced for them with no start date, provider or cohort size.

No cohort count, graduation figure or investment total is published for the science park's own incubator at any date.",SWZ-tech.innovate-science-park-business-incubator|SWZ-tech.innovate-regional-youth-incubation-programme|SWZ-include.divides-ihubs|SWZ-capacity.training-hubcurriculum
tech.innovate--tech-startup-ecosystem,Advanced,"A private accelerator's [first cohort](2026-08-07-oracle-innovate-lab-cohort2-eswatiniobserver) passed E1 million in combined revenue, and the FinTech Strategy commits to sandbox expansion.","Six entrepreneurs in the first cohort of a privately run accelerator generated more than E1 million in combined revenue within a year, and a second cohort of four businesses launched in August 2026 ([accelerator](2026-08-07-oracle-innovate-lab-cohort2-eswatiniobserver)).

The FinTech Strategy 2025-2030 is in force and targets 500,000 electronic know-your-customer users and 80 per cent interoperability by 2028, the base's clearest statement of a startup-finance and sandbox commitment ([strategy](2025-12-07-fintech-strategy-to-transform-eswatini-digital-future)).

A World Bank diagnostic assessed the digital economy across five pillars in February 2023 and is the standing baseline for how easy it is to start a digital business here ([diagnostic](2023-02-08-world-bank-digital-economy-diagnostic-eswatini)).

The one domestic digital business the base tracks by name holds a provisional banking licence with no launch date. No count of startups, funding raised or exits is published.",SWZ-tech.innovate-private-accelerator|SWZ-dpi.pay-fintech|SWZ-tech.industry-letshego
capacity.literacy--digital-literacy-civil-service,Advanced,The revenue service signed a [650-employee AI literacy programme](2026-06-05-landmark-ai-deal-to-equip-650-ers-employees-with-future-ready-skills) with the national university in June 2026.,"The revenue service and the national university signed a memorandum in June 2026 for an artificial-intelligence literacy programme covering 650 employees ([memorandum](2026-06-05-landmark-ai-deal-to-equip-650-ers-employees-with-future-ready-skills)).

The public service ministry's own report for 2024/25 records short-term ICT training for civil servants through the management institute ([report](2025-01-01-financial-year-2024-25-annual-performance-report-ministry-of-public-service)).

Change agents are in training across ministries under the digitisation programme, and the auditor-general's strategic plan urges more than 80 audit officers to take up artificial intelligence and digital methods.

Against it, 18 ICT professionals support the assessed government estate. The training is real and the establishment it trains into is not on the base.",SWZ-capacity.literacy-civil-service-ict-training|SWZ-capacity.training-changeagents|SWZ-dpi.govtech-auditor-general-strategic-plan|SWZ-infra.cybersec-govservices
capacity.training--dt-related-training-in-secondary-education,Advanced,"The [2018 curriculum framework](2018-01-01-swaziland-national-curriculum-framework) makes ICT a core skill, and thirty learners took a five-day AI incubator in August 2025.","The 2018 curriculum reform defines information and communications technology as a core skill and a subject option across the education system; no later revision is held ([framework](2018-01-01-swaziland-national-curriculum-framework)).

A university artificial-intelligence academy ran a five-day incubator giving thirty secondary and state-school learners hands-on artificial-intelligence and machine-learning training ([incubator](2025-08-15-teens-in-ai-eswatini-incubator)).

The communications regulator handed 68 devices to the education ministry in December 2025 for a learning-passport platform and demonstration sites in four schools ([donation](2025-12-11-esccom-donates-ict-equipment-schools)).

Thirty learners and sixty-eight devices against a school system in which most primary schools are unconnected: the curriculum names the skill, and the base holds no enrolment, pass rate or teacher-supply figure for teaching it.",SWZ-capacity.training-national-curriculum-framework|SWZ-capacity.training-secondary-school-ai-training|SWZ-capacity.training-school-ict-equipment
capacity.training--dt-related-university-facilities-and-qualifications,Advanced,"A university [AI academy](2026-06-21-uneswa-ai-academy-400-professionals) graduated over 400 professionals in June 2026, on a statutory register of accredited computing qualifications.","The higher education council's statutory register lists registered institutions and their accredited programmes, including the national university's computing and information-technology degrees, under the Higher Education Act of 2013 ([register](2026-01-01-eshec-hei-register-2026)).

More than 400 professionals graduated from the university academy's generative-artificial-intelligence course in June 2026, one of three courses it runs ([graduation](2026-06-21-uneswa-ai-academy-400-professionals)).

The same university's computer science department hosted a two-day deep-learning research workshop in September 2025 with the revenue service, the science park, the central bank and the communications regulator among its supporters ([workshop](2025-09-25-uneswa-deep-learning-indabax-2025)).

A university computer science department with a health-informatics research group is the base's one recorded research capability. No enrolment or graduate count for the accredited degrees is published.",SWZ-capacity.training-accredited-higher-education-register|SWZ-capacity.training-university-ai-academy|SWZ-capacity.research-none
include.access--citizen-feedback-portals,Advanced,One public entity launched a [feedback platform](2026-06-12-eswatini-housing-board-share-your-feedback) in June 2026; the only government-wide channel is a grievance mechanism committed in a draft project plan.,"The housing board introduced a net promoter score platform taking feedback across its offices, digital channels and services ([platform](2026-06-12-eswatini-housing-board-share-your-feedback)). It is one entity's own channel.

The Digital Eswatini project's stakeholder engagement plan commits to a multi-channel grievance redress mechanism including an online portal ([plan](2025-08-05-digital-eswatini-stakeholder-engagement-plan)); the plan is a draft and carries no portal address, complaint count or response standard.

The regulator adjudicates statutory complaints in the communications sector, which is a sectoral route rather than a service-delivery one.

31 of 419 government services are online. A feedback portal for a service that is not online has nothing to be a portal to.",SWZ-include.access-public-entity-feedback-platform|SWZ-include.access-project-grievance-mechanism|SWZ-infra.connect-complaints|SWZ-infra.cybersec-govservices
include.access--citizen-participation-in-policy,Advanced,"[Budget consultations](2025-08-28-budget-to-the-people-consultations-commence) took the national budget process to the regions in 2025, run in response to a 2023 national forum resolution.","The finance minister opened an annual round of regional consultations taking the budget process to citizens, in response to a resolution of the 2023 national forum ([consultations](2025-08-28-budget-to-the-people-consultations-commence)).

That forum is the constitutional route by which citizens petition: Parliament's own record at the state opening describes it as the standing citizen forum ([Parliament](2024-02-09-welcoming-remarks-president-of-senate-state-opening-12th-parliament)).

The Prime Minister presented a proposed thirty-year national plan to members of parliament in August 2025 with a call to consult their constituencies ([presentation](2025-08-04-eswatini-grand-plan-presentation-for-honourable-members-of-parliament)).

None of the three produces a document on this base: no attendance figure, no submission count, no constituency report, and no trace of any of it in the estimates.",SWZ-include.access-budget-consultations|SWZ-include.access-grand-plan-consultation|SWZ-gov.discourse-national-data-policy-consultation
include.access--gender-equity,Advanced,Fifty women from government institutions formed the first cohort of a [digital academy](2026-07-23-eswatini-launches-africa-first-womens-digital-academy) in July 2026; no gendered access figure is held.,"The country was the African pilot for a women's digital academy, with a first cohort of fifty women drawn from government institutions ([academy](2026-07-23-eswatini-launches-africa-first-womens-digital-academy)).

The digital readiness assessment identifies women and girls among the groups at risk of digital exclusion, and places the country at the systematic stage across all six pillars ([assessment](2024-11-01-eswatini-digital-readiness-assessment)).

The FinTech Strategy 2025-2030 commits to new digital financial products for underserved groups by 2028 ([strategy](2025-12-07-fintech-strategy-to-transform-eswatini-digital-future)).

Account ownership stands at 63 per cent, led by mobile money ([survey](2025-08-10-mobile-money-drives-financial-inclusion-growth)), and is not published split by sex. Neither is internet use, device ownership or digital skill: the base holds a diagnosis, a cohort of fifty and no measurement.",SWZ-geopol.gulf-academy|SWZ-gov.policy-digital-readiness-assessment|SWZ-dpi.pay-fintech|SWZ-include.access-accounts
include.access--inclusion-of-persons-with-disabilities,Advanced,"The country launched its first [costed disability plan](2026-07-16-eswatini-launches-first-costed-national-disability-plan) in July 2026, and 13 assistive devices were handed to schools in June.","The Persons with Disabilities Act of 2018 establishes the national advisory council and a right of access to information and communications technology ([Act](2018-06-28-persons-with-disabilities-act-2018)).

Eight years later the first costed national plan of action for 2026-2028 was launched with United Nations cultural-organisation support, as the funded implementation roadmap for that Act ([plan](2026-07-16-eswatini-launches-first-costed-national-disability-plan)); no budget figure for it is held.

The communications regulator's universal access fund handed 474 smartphones for vulnerable citizens and 13 specialised assistive devices, including screen and braille readers, to the education ministry for learners with visual impairments ([handover](2026-06-23-esccom-advancing-digital-inclusion-universal-access-handover)).

Disability indicators were integrated into the education management information system in November 2025, which is the first step towards counting the learners the devices are for.",SWZ-include.access-persons-with-disabilities-act|SWZ-include.access-costed-national-disability-plan|SWZ-include.access-assistive-device-handover|SWZ-dpi.mis-school-education-management-information-system
include.access--inclusion-of-refugees-and-idps,Advanced,"[77 machine-readable travel documents](2026-07-31-eswatini-issues-77-refugees-passports-for-global-travel) were dispatched to refugees between April and June 2026, on a statute in force since 2018.","The Refugees Act of 2017, commenced in November 2018, provides for the recognition, protection and control of refugees and establishes the commissioner for refugees ([Act](2017-12-22-refugees-act-2017)).

The refugee department received 82 applications for machine-readable convention travel documents in the first quarter of 2026/27 and dispatched 77, alongside 70 refugee status permits ([quarterly figures](2026-07-31-eswatini-issues-77-refugees-passports-for-global-travel)).

A regional refugee-agency report names the country among those incorporating refugees and asylum-seekers into national civil registration and documentation systems ([report](2025-09-05-unhcr-report-shows-progress-refugee-inclusion-southern-africa)).

The documents are machine-readable, which is the only digital property the base records of them. No refugee population figure, and no statement of refugee access to any other digital public service, is held.",SWZ-include.access-refugees-act|SWZ-include.access-refugee-documentation|SWZ-dpi.registry-population
data.statistics--national-strategy-for-development-of-statistics,"No change, recorded as Designing while neighbours are implementing","The international statistics partnership's [January 2026 table](2026-01-01-nsds-status-of-countries-2026) records the strategy as Designing, with no title or period against the country's name.","The table gives a strategy title and period for most countries in the region and records Eswatini as Designing with neither ([table](2026-01-01-nsds-status-of-countries-2026)).

The statute beneath it is the Statistics Act of 1967, unamended on this base ([Act](1967-10-27-eswatini-statistics-act-1967)).

Capacity is being built in pieces rather than by strategy: a food-balance-sheet training in November 2025 established a national technical working group under the statistics office to regional standards ([training](2025-11-09-eswatini-strengthens-food-security-fao-food-balance-sheet-training)).

The largest statistical operation of the decade, the 2027 census, is funded at E130.5 million and under way without a strategy behind it.",SWZ-data.statistics-national-strategy-for-development-of-statistics|SWZ-gov.legislate-statistics-act-1967|SWZ-data.statistics-2027-population-and-housing-census
data.statistics--statistics-from-administrative-data,Advanced,"Civil registration produces the [annual vital statistics report](2023-10-01-vital-statistics-report-2022), and community health workers now capture records digitally in real time.","The annual vital statistics report compiles administrative records from the population register and health systems into official vital statistics ([report](2023-10-01-vital-statistics-report-2022)), and completeness reached 61 per cent of births and 62 per cent of deaths in 2025.

The community-based health information system launched in September 2025 moved rural health motivators from paper to offline-capable real-time digital capture, linking community records to the national health systems ([launch](2025-09-26-eswatini-launches-cbhis)).

The proposed national exchange platform is aimed at the fragmentation across government systems that keeps administrative data from being reused ([proposal](2026-07-22-mchumanisi-data-exchange-platform)).

The regularly published administrative series is vital statistics and nothing else: no administrative-source statistics are published for education, tax, land or social protection.",SWZ-dpi.registry-crvs-completeness|SWZ-digital.rural-community-health-information-system|SWZ-dpi.exchange-mchumanisi-data-exchange-platform
data.open--use-of-open-data,"No change, no portal and a policy in draft that is about sharing rather than publishing","No open data portal exists. The [digital readiness assessment](2024-11-01-eswatini-digital-readiness-assessment) records the absence, and the draft data governance policy is about sharing between institutions.","The assessment places the country at the systematic stage across all six pillars and records no centralised open-data portal ([assessment](2024-11-01-eswatini-digital-readiness-assessment)).

The national data policy drafting opened in April 2026 with European Union, member state and German development-agency support ([workshop](2026-04-29-eu-eswatini-national-data-policy-support)), and the draft policy validated in July turns on institutions reaching each other's records rather than publishing them ([validation](2026-07-22-mchumanisi-data-exchange-platform)).

Where data is published it is published as documents: the 2025 civil registration report was launched publicly with national figures ([commemoration](2026-08-25-eswatini-crvs-gains-2025-report)).

A report is not a dataset. No published dataset, licence or release obligation is held.",SWZ-data.open-none|SWZ-gov.policy-datapolicy|SWZ-gov.policy-digital-readiness-assessment
data.satellite--agricultural-use-of-satellite-data,Advanced,"The agriculture ministry runs a [composite drought index](2022-04-01-eswatini-pre-harvest-crop-assessment-2021-22) on satellite inputs, and a space agency was announced in February 2026.","The ministry's crop assessment runs a national composite drought index on satellite rainfall, vegetation-index and land-surface-temperature inputs; the 2021/22 assessment put maize production at 127,315 tonnes, 27 per cent up on the previous season, at an average national yield of 1.7 tonnes a hectare ([assessment](2022-04-01-eswatini-pre-harvest-crop-assessment-2021-22)).

An inaugural space science indaba convened by the ICT ministry in February 2026 to work the country's allocated orbital slot named agriculture, drought prediction and crop planning among the priority applications, and announced a national space agency ([indaba](2026-02-06-eswatini-inaugurates-space-science-indaba)).

The index is four years old on this base and no later assessment using it is held; the agency has no instrument, budget or establishment date.",SWZ-data.satellite-composite-drought-index|SWZ-data.satellite-space-agency
data.satellite--meteorological-use-of-satellite-data,Advanced,"Ten automated weather stations and upgraded forecasting infrastructure were [handed over](2026-07-05-italy-boosts-eswatinis-green-future) in July 2026, on a statute from 1992.","The National Meteorological Service Act of 1992 establishes the service and its data collection and dissemination mandate, and is unamended on the base ([Act](1992-01-01-national-meteorological-service-act-1992)).

An Italy-funded project handed over ten automated weather stations, eight river-flow gauges and upgraded forecasting and climate-modelling infrastructure in July 2026, delivered with United Nations development support ([handover](2026-07-05-italy-boosts-eswatinis-green-future)).

The disaster management agency and the meteorological service ran a five-day workshop in June 2026 producing multi-hazard impact tables, a national impact-based risk matrix, standardised warning templates and a colour-coded alert system ([workshop](2026-06-23-ndrma-actionfirst-co-production-workshop)).

The satellite half of it is inferred rather than stated: no source on this base describes the service's own use of satellite imagery, as distinct from ground stations and modelling.",SWZ-data.satellite-national-meteorological-service-act|SWZ-data.satellite-early-warning-systems-project|SWZ-data.satellite-impact-based-forecasting
geopol.eu--eu-mous-engagements-and-commitments,Advanced,The [third partnership dialogue](2026-05-09-3rd-partnership-dialogue-eswatini-eu-50-years) in May 2026 brought digital and science policy into the formal agenda; no financing figure for digital work is held.,"The dialogue was co-chaired by the European Union ambassador and the foreign minister under the successor partnership agreement, and discussed cooperation under the Union's investment strategy and its education and research programmes ([dialogue](2026-05-09-3rd-partnership-dialogue-eswatini-eu-50-years)).

Separately the Union, its member states and the German development agency support the drafting of the national data policy under a data governance initiative for Africa ([support](2026-04-29-eu-eswatini-national-data-policy-support)).

That drafting support is the one concrete European contribution to a digital instrument the base records.

No named financing instrument, commitment amount or programme document covering digital work is held at any date.",SWZ-geopol.eu-none|SWZ-gov.policy-datapolicy
geopol.india--india-mous-engagements-and-commitments,"No change, one line of credit from 2021 and nothing since",A [US$10.4 million India Exim Bank line of credit](2021-01-01-indiaexim-swz-drs-data-centre-2021-construction-of-disaster-recovery-site-for) for the data centre's disaster recovery site is the only Indian instrument on the base.,"The line of credit was signed in 2021 for construction of a disaster recovery site for the national data centre under the science park's second phase ([line of credit](2021-01-01-indiaexim-swz-drs-data-centre-2021-construction-of-disaster-recovery-site-for)).

Five years on the site is not recorded as operating, and the communications regulator was tendering consultancy for a disaster recovery facility in October 2025 ([tender](2025-10-21-esppra-announces-nine-tenders)).

No disbursement figure, completion record or later Indian instrument is held. It is the base's clearest case of a bilateral commitment whose delivery cannot be traced.",SWZ-geopol.india-none|SWZ-infra.store-disaster-recovery-site
